Data,Ano,Mes,Dia,Mes_Nome,Mes_Nome_Completo,Ano_Mes,Ano_Mes_Label,Dia_Semana,Dia_Semana_Abrev,Dia_Semana_Num,Semana_ISO,Semana_Inicio,Semana_Label,Loja,Canal,Valor
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,CHÁCARA,DELIVERY,3113.1
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,LAPA,CASA,46110.89
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,LAPA,DELIVERY,2550.9
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,PAVÃO,CASA,42743.58
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,PAVÃO,DELIVERY,1102.54
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,PERDIZES,CASA,46749.55
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,PERDIZES,DELIVERY,1197.3
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,SANTANA,CASA,152637.71
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,SANTANA,DELIVERY,2004.2
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,SANTO ANDRÉ,CASA,172592.15
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,SANTO ANDRÉ,DELIVERY,1225.7
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,TATUAPÉ,CASA,114016.57
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,TATUAPÉ,DELIVERY,3540.58
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,VILA MADALENA,CASA,65875.16
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,VILA MADALENA,DELIVERY,976.7
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,VILA MARIANA,CASA,39513.37
2025-01-11,2025,1,11,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,2,2025-01-06,06/01 - 12/01/2025,VILA MARIANA,DELIVERY,3120.6
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,CARINAS,CASA,43833.96
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,CARINAS,DELIVERY,696.0
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,CHÁCARA,CASA,21860.39
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,CHÁCARA,DELIVERY,1216.5
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,LAPA,CASA,21676.47
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,LAPA,DELIVERY,2915.2
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,PAVÃO,CASA,16054.35
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,PAVÃO,DELIVERY,2704.53
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,PERDIZES,CASA,19751.2
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,PERDIZES,DELIVERY,2026.1
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,SANTANA,CASA,42074.2
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,SANTANA,DELIVERY,4257.0
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,SANTO ANDRÉ,CASA,33578.26
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,SANTO ANDRÉ,DELIVERY,1277.7
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,TATUAPÉ,CASA,32483.18
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,TATUAPÉ,DELIVERY,3015.88
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,VILA MADALENA,CASA,16002.62
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,VILA MADALENA,DELIVERY,946.8
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,VILA MARIANA,CASA,35041.63
2025-01-12,2025,1,12,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,2,2025-01-06,06/01 - 12/01/2025,VILA MARIANA,DELIVERY,2489.4
2025-01-13,2025,1,13,Jan,Janeiro,2025-01,Jan/2025,Segunda,Seg,1,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,CASA,54397.53
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,CARINAS,CASA,33780.42
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,CARINAS,DELIVERY,1563.22
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,CASA,2900.18
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,DELIVERY,280.2
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,LAPA,CASA,7430.17
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,LAPA,DELIVERY,492.6
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,CASA,969.72
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,DELIVERY,952.33
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,CASA,2941.07
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,DELIVERY,958.3
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,SANTANA,CASA,15880.13
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,SANTANA,DELIVERY,429.1
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,CASA,35930.85
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,DELIVERY,881.62
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,CASA,6896.3
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,DELIVERY,462.6
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,CASA,12255.76
2025-01-14,2025,1,14,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,DELIVERY,498.2
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,CARINAS,CASA,9148.27
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,CARINAS,DELIVERY,1090.5
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,CASA,22394.14
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,DELIVERY,286.2
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,LAPA,CASA,85414.15
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,LAPA,DELIVERY,856.4
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,CASA,3169.33
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,DELIVERY,1410.38
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,CASA,15133.81
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,DELIVERY,650.4
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,SANTANA,CASA,6148.49
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,SANTANA,DELIVERY,1142.6
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,CASA,8338.6
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,CASA,7220.78
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,DELIVERY,546.07
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,CASA,13383.76
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,DELIVERY,297.2
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,CASA,18609.08
2025-01-15,2025,1,15,Jan,Janeiro,2025-01,Jan/2025,Quarta,Qua,3,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,DELIVERY,809.6
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,CARINAS,CASA,176537.13
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,CARINAS,DELIVERY,386.3
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,CASA,7650.45
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,DELIVERY,358.9
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,LAPA,CASA,7882.65
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,LAPA,DELIVERY,315.8
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,CASA,16306.02
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,DELIVERY,835.33
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,CASA,8649.17
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,DELIVERY,307.5
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,SANTANA,CASA,5134.82
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,SANTANA,DELIVERY,385.2
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,CASA,25661.95
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,DELIVERY,450.9
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,CASA,15592.17
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,DELIVERY,1016.82
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,CASA,23344.65
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,DELIVERY,733.1
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,CASA,9609.85
2025-01-16,2025,1,16,Jan,Janeiro,2025-01,Jan/2025,Quinta,Qui,4,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,DELIVERY,2102.5
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,CARINAS,CASA,32540.26
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,CARINAS,DELIVERY,698.4
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,CASA,6039.3
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,DELIVERY,212.9
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,LAPA,CASA,14387.37
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,LAPA,DELIVERY,944.8
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,CASA,12885.72
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,DELIVERY,1853.93
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,CASA,41128.58
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,DELIVERY,1864.4
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,SANTANA,CASA,19694.27
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,SANTANA,DELIVERY,1160.9
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,CASA,233978.43
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,DELIVERY,376.2
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,CASA,23495.79
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,DELIVERY,1390.93
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,CASA,10422.7
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,DELIVERY,256.5
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,CASA,23801.7
2025-01-17,2025,1,17,Jan,Janeiro,2025-01,Jan/2025,Sexta,Sex,5,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,DELIVERY,1541.5
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,CARINAS,CASA,197504.15
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,CARINAS,DELIVERY,2628.1
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,CASA,29029.11
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,DELIVERY,2591.5
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,LAPA,CASA,80415.3
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,CASA,46471.19
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,DELIVERY,1494.97
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,CASA,56990.23
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,DELIVERY,2343.9
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,SANTANA,CASA,155594.37
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,SANTANA,DELIVERY,2538.9
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,CASA,210788.68
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,DELIVERY,1174.2
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,CASA,111631.83
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,DELIVERY,4195.73
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,CASA,49738.5
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,DELIVERY,1139.5
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,CASA,46677.51
2025-01-18,2025,1,18,Jan,Janeiro,2025-01,Jan/2025,Sábado,Sáb,6,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,DELIVERY,2695.6
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,CARINAS,CASA,86426.69
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,CARINAS,DELIVERY,2099.3
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,CASA,4361.83
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,CHÁCARA,DELIVERY,2187.9
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,LAPA,CASA,14902.21
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,LAPA,DELIVERY,2086.5
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,CASA,22292.02
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,PAVÃO,DELIVERY,1797.13
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,CASA,27177.1
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,PERDIZES,DELIVERY,1333.4
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,SANTANA,CASA,44955.79
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,SANTANA,DELIVERY,3170.1
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,CASA,49332.39
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,SANTO ANDRÉ,DELIVERY,720.7
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,CASA,44145.7
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,TATUAPÉ,DELIVERY,2138.76
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,CASA,21761.84
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,VILA MADALENA,DELIVERY,961.9
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,CASA,34048.07
2025-01-19,2025,1,19,Jan,Janeiro,2025-01,Jan/2025,Domingo,Dom,7,3,2025-01-13,13/01 - 19/01/2025,VILA MARIANA,DELIVERY,2915.0
2025-01-21,2025,1,21,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,4,2025-01-20,20/01 - 26/01/2025,CARINAS,CASA,14816.51
2025-01-21,2025,1,21,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,4,2025-01-20,20/01 - 26/01/2025,CARINAS,DELIVERY,365.6
2025-01-21,2025,1,21,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,4,2025-01-20,20/01 - 26/01/2025,CHÁCARA,CASA,3284.61
2025-01-21,2025,1,21,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,4,2025-01-20,20/01 - 26/01/2025,CHÁCARA,DELIVERY,925.8
2025-01-21,2025,1,21,Jan,Janeiro,2025-01,Jan/2025,Terça,Ter,2,4,2025-01-20,20/01 - 26/01/2025,LAPA,CASA,3511.04
